DATE,OPEN,HIGH,LOW,CLOSE
1.95E+07,24.1,24.1,24.1,24.1
1.95E+07,24.26,24.26,24.26,24.26
1.95E+07,24.37,24.37,24.37,24.37
1.95E+07,24.23,24.23,24.23,24.23
1.95E+07,24.31,24.31,24.31,24.31
1.95E+07,24.31,24.31,24.31,24.31
1.95E+07,24.37,24.37,24.37,24.37
1.95E+07,24.3,24.3,24.3,24.3
1.95E+07,24.33,24.33,24.33,24.33
1.95E+07,24.43,24.43,24.43,24.43
1.95E+07,24.51,24.51,24.51,24.51
1.95E+07,24.59,24.59,24.59,24.59
1.95E+07,24.56,24.56,24.56,24.56
1.95E+07,24.6,24.6,24.6,24.6
1.95E+07,24.66,24.66,24.66,24.66
1.95E+07,24.75,24.75,24.75,24.75
1.95E+07,24.83,24.83,24.83,24.83
1.95E+07,24.96,24.96,24.96,24.96
1.95E+07,25.12,25.12,25.12,25.12
1.95E+07,25.06,25.06,25.06,25.06
1.95E+07,25.05,25.05,25.05,25.05
1.95E+07,24.97,24.97,24.97,24.97
1.95E+07,24.96,24.96,24.96,24.96
1.95E+07,24.86,24.86,24.86,24.86
1.95E+07,24.81,24.81,24.81,24.81
1.95E+07,24.98,24.98,24.98,24.98
1.95E+07,25.03,25.03,25.03,25.03
1.95E+07,25.16,25.16,25.16,25.16
1.95E+07,25.16,25.16,25.16,25.16
1.95E+07,25.05,25.05,25.05,25.05
1.95E+07,24.85,24.85,24.85,24.85
1.95E+07,24.95,24.95,24.95,24.95
1.95E+07,25,25,25,25
1.95E+07,25.11,25.11,25.11,25.11
1.95E+07,25.24,25.24,25.24,25.24
1.95E+07,25.16,25.16,25.16,25.16
1.95E+07,25.2,25.2,25.2,25.2
1.95E+07,25.26,25.26,25.26,25.26
1.95E+07,25.37,25.37,25.37,25.37
1.95E+07,25.4,25.4,25.4,25.4
1.95E+07,25.45,25.45,25.45,25.45
1.95E+07,25.43,25.43,25.43,25.43
1.95E+07,25.46,25.46,25.46,25.46
1.95E+07,25.44,25.44,25.44,25.44
1.95E+07,25.52,25.52,25.52,25.52
1.95E+07,25.55,25.55,25.55,25.55
1.95E+07,25.52,25.52,25.52,25.52
1.95E+07,25.31,25.31,25.31,25.31
1.95E+07,25.28,25.28,25.28,25.28
1.95E+07,25.28,25.28,25.28,25.28
1.95E+07,25.2,25.2,25.2,25.2
1.95E+07,24.94,24.94,24.94,24.94
1.95E+07,24.89,24.89,24.89,24.89
1.95E+07,24.95,24.95,24.95,24.95
1.95E+07,24.98,24.98,24.98,24.98
1.95E+07,24.99,24.99,24.99,24.99
1.95E+07,24.87,24.87,24.87,24.87
1.95E+07,24.83,24.83,24.83,24.83
1.95E+07,24.94,24.94,24.94,24.94
1.95E+07,24.97,24.97,24.97,24.97
1.95E+07,25.03,25.03,25.03,25.03
1.95E+07,25.15,25.15,25.15,25.15
1.95E+07,25.25,25.25,25.25,25.25
1.95E+07,25.24,25.24,25.24,25.24
1.95E+07,25.21,25.21,25.21,25.21
1.95E+07,25.11,25.11,25.11,25.11
1.95E+07,24.86,24.86,24.86,24.86
1.95E+07,24.69,24.69,24.69,24.69
1.95E+07,24.72,24.72,24.72,24.72
1.95E+07,24.71,24.71,24.71,24.71
1.95E+07,24.45,24.45,24.45,24.45
1.95E+07,24.53,24.53,24.53,24.53
1.95E+07,24.58,24.58,24.58,24.58
1.95E+07,24.51,24.51,24.51,24.51
1.95E+07,24.57,24.57,24.57,24.57
1.95E+07,24.59,24.59,24.59,24.59
1.95E+07,24.7,24.7,24.7,24.7
1.95E+07,24.79,24.79,24.79,24.79
1.95E+07,24.81,24.81,24.81,24.81
1.95E+07,24.73,24.73,24.73,24.73
1.95E+07,24.68,24.68,24.68,24.68
1.95E+07,24.54,24.54,24.54,24.54
1.95E+07,24.48,24.48,24.48,24.48
1.95E+07,24.52,24.52,24.52,24.52
1.95E+07,24.5,24.5,24.5,24.5
1.95E+07,24.44,24.44,24.44,24.44
1.95E+07,24.4,24.4,24.4,24.4
1.95E+07,24.58,24.58,24.58,24.58
1.95E+07,24.57,24.57,24.57,24.57
1.95E+07,24.55,24.55,24.55,24.55
1.95E+07,24.48,24.48,24.48,24.48
1.95E+07,24.06,24.06,24.06,24.06
1.95E+07,23.91,23.91,23.91,23.91
1.95E+07,24.2,24.2,24.2,24.2
1.95E+07,24.13,24.13,24.13,24.13
1.95E+07,24.07,24.07,24.07,24.07
1.95E+07,23.8,23.8,23.8,23.8
1.95E+07,23.87,23.87,23.87,23.87
1.95E+07,24.03,24.03,24.03,24.03
1.95E+07,24.09,24.09,24.09,24.09
1.95E+07,24.13,24.13,24.13,24.13
1.95E+07,24.15,24.15,24.15,24.15
1.95E+07,24.15,24.15,24.15,24.15
1.95E+07,24.52,24.52,24.52,24.52
1.95E+07,24.6,24.6,24.6,24.6
1.95E+07,24.67,24.67,24.67,24.67
1.95E+07,24.77,24.77,24.77,24.77
1.95E+07,24.78,24.78,24.78,24.78
1.95E+07,24.77,24.77,24.77,24.77
1.95E+07,24.65,24.65,24.65,24.65
1.95E+07,24.71,24.71,24.71,24.71
1.95E+07,24.75,24.75,24.75,24.75
1.95E+07,24.8,24.8,24.8,24.8
1.95E+07,25.16,25.16,25.16,25.16
1.95E+07,25.33,25.33,25.33,25.33
1.95E+07,25.28,25.28,25.28,25.28
1.95E+07,25.27,25.27,25.27,25.27
1.95E+07,25.42,25.42,25.42,25.42
1.95E+07,25.36,25.36,25.36,25.36
1.95E+07,25.52,25.52,25.52,25.52
1.95E+07,25.66,25.66,25.66,25.66
1.95E+07,25.68,25.68,25.68,25.68
1.95E+07,25.74,25.74,25.74,25.74
1.95E+07,25.71,25.71,25.71,25.71
1.95E+07,25.61,25.61,25.61,25.61
1.95E+07,25.62,25.62,25.62,25.62
1.95E+07,25.76,25.76,25.76,25.76
1.95E+07,25.93,25.93,25.93,25.93
1.95E+07,25.98,25.98,25.98,25.98
1.95E+07,25.96,25.96,25.96,25.96
1.95E+07,26.04,26.04,26.04,26.04
1.95E+07,26.04,26.04,26.04,26.04
1.95E+07,26.07,26.07,26.07,26.07
1.95E+07,26.04,26.04,26.04,26.04
1.95E+07,26.03,26.03,26.03,26.03
1.95E+07,26.15,26.15,26.15,26.15
1.95E+07,26.3,26.3,26.3,26.3
1.95E+07,26.19,26.19,26.19,26.19
1.95E+07,26.21,26.21,26.21,26.21
1.95E+07,26.25,26.25,26.25,26.25
1.95E+07,26.4,26.4,26.4,26.4
1.95E+07,26.59,26.59,26.59,26.59
1.95E+07,26.57,26.57,26.57,26.57
1.95E+07,26.54,26.54,26.54,26.54
1.95E+07,26.66,26.66,26.66,26.66
1.95E+07,26.48,26.48,26.48,26.48
1.95E+07,26.37,26.37,26.37,26.37
1.95E+07,26.33,26.33,26.33,26.33
1.95E+07,26.08,26.08,26.08,26.08
1.95E+07,25.86,25.86,25.86,25.86
1.95E+07,26.02,26.02,26.02,26.02
1.95E+07,26.08,26.08,26.08,26.08
1.95E+07,26.13,26.13,26.13,26.13
1.95E+07,26.02,26.02,26.02,26.02
1.95E+07,26.01,26.01,26.01,26.01
1.95E+07,26.14,26.14,26.14,26.14
1.95E+07,26.09,26.09,26.09,26.09
1.95E+07,26.12,26.12,26.12,26.12
1.95E+07,26.07,26.07,26.07,26.07
1.95E+07,26.02,26.02,26.02,26.02
1.95E+07,26.05,26.05,26.05,26.05
1.95E+07,26.13,26.13,26.13,26.13
1.95E+07,26.2,26.2,26.2,26.2
1.95E+07,26.38,26.38,26.38,26.38
1.95E+07,26.51,26.51,26.51,26.51
1.95E+07,26.54,26.54,26.54,26.54
1.95E+07,26.42,26.42,26.42,26.42
1.95E+07,26.15,26.15,26.15,26.15
1.95E+07,25.81,25.81,25.81,25.81
1.95E+07,25.69,25.69,25.69,25.69
1.95E+07,25.62,25.62,25.62,25.62
1.95E+07,25.64,25.64,25.64,25.64
1.95E+07,25.74,25.74,25.74,25.74
1.95E+07,25.65,25.65,25.65,25.65
1.95E+07,25.5,25.5,25.5,25.5
1.95E+07,25.48,25.48,25.48,25.48
1.95E+07,25.57,25.57,25.57,25.57
1.95E+07,25.63,25.63,25.63,25.63
1.95E+07,25.75,25.75,25.75,25.75
1.95E+07,25.91,25.91,25.91,25.91
1.95E+07,25.95,25.95,25.95,25.95
1.95E+07,25.9,25.9,25.9,25.9
1.95E+07,25.93,25.93,25.93,25.93
1.95E+07,26,26,26,26
1.95E+07,25.78,25.78,25.78,25.78
1.95E+07,25.79,25.79,25.79,25.79
1.95E+07,25.84,25.84,25.84,25.84
1.95E+07,25.83,25.83,25.83,25.83
1.95E+07,25.91,25.91,25.91,25.91
1.95E+07,26.12,26.12,26.12,26.12
1.95E+07,26.13,26.13,26.13,26.13
1.95E+07,26.18,26.18,26.18,26.18
1.95E+07,26.22,26.22,26.22,26.22
1.95E+07,26.33,26.33,26.33,26.33
1.95E+07,26.24,26.24,26.24,26.24
1.95E+07,26.22,26.22,26.22,26.22
1.95E+07,26.18,26.18,26.18,26.18
1.95E+07,26.02,26.02,26.02,26.02
1.95E+07,26.17,26.17,26.17,26.17
1.95E+07,26.1,26.1,26.1,26.1
1.95E+07,25.95,25.95,25.95,25.95
1.95E+07,25.99,25.99,25.99,25.99
1.95E+07,25.61,25.61,25.61,25.61
1.95E+07,25.29,25.29,25.29,25.29
1.95E+07,25.25,25.25,25.25,25.25
1.95E+07,25.23,25.23,25.23,25.23
1.95E+07,24.61,24.61,24.61,24.61
1.95E+07,24.71,24.71,24.71,24.71
1.95E+07,24.93,24.93,24.93,24.93
1.95E+07,24.88,24.88,24.88,24.88
1.95E+07,24.82,24.82,24.82,24.82
1.95E+07,24.77,24.77,24.77,24.77
1.95E+07,24.86,24.86,24.86,24.86
1.95E+07,24.96,24.96,24.96,24.96
1.95E+07,24.91,24.91,24.91,24.91
1.95E+07,24.62,24.62,24.62,24.62
1.95E+07,24.73,24.73,24.73,24.73
1.95E+07,24.67,24.67,24.67,24.67
1.95E+07,24.46,24.46,24.46,24.46
1.95E+07,24.19,24.19,24.19,24.19
1.95E+07,24.2,24.2,24.2,24.2
1.95E+07,24.34,24.34,24.34,24.34
1.95E+07,24.52,24.52,24.52,24.52
1.95E+07,24.68,24.68,24.68,24.68
1.95E+07,24.62,24.62,24.62,24.62
1.95E+07,24.73,24.73,24.73,24.73
1.95E+07,25,25,25,25
1.95E+07,25.03,25.03,25.03,25.03
1.95E+07,25,25,25,25
1.95E+07,24.9,24.9,24.9,24.9
1.95E+07,24.96,24.96,24.96,24.96
1.95E+07,24.91,24.91,24.91,24.91
1.95E+07,24.74,24.74,24.74,24.74
1.95E+07,24.73,24.73,24.73,24.73
1.95E+07,24.85,24.85,24.85,24.85
1.95E+07,24.84,24.84,24.84,24.84
1.95E+07,24.75,24.75,24.75,24.75
1.95E+07,24.7,24.7,24.7,24.7
1.95E+07,24.93,24.93,24.93,24.93
1.95E+07,25.06,25.06,25.06,25.06
1.95E+07,25.03,25.03,25.03,25.03
1.95E+07,24.99,24.99,24.99,24.99
1.95E+07,24.87,24.87,24.87,24.87
1.95E+07,24.64,24.64,24.64,24.64
1.95E+07,24.46,24.46,24.46,24.46
1.95E+07,24.54,24.54,24.54,24.54
1.95E+07,24.15,24.15,24.15,24.15
1.95E+07,24.22,24.22,24.22,24.22
1.95E+07,24.18,24.18,24.18,24.18
1.95E+07,24.03,24.03,24.03,24.03
1.95E+07,24.09,24.09,24.09,24.09
1.95E+07,24.01,24.01,24.01,24.01
1.95E+07,23.6,23.6,23.6,23.6
1.95E+07,23.54,23.54,23.54,23.54
1.95E+07,23.75,23.75,23.75,23.75
1.95E+07,23.82,23.82,23.82,23.82
1.95E+07,23.62,23.62,23.62,23.62
1.95E+07,23.55,23.55,23.55,23.55
1.95E+07,23.85,23.85,23.85,23.85
1.95E+07,23.84,23.84,23.84,23.84
1.95E+07,23.84,23.84,23.84,23.84
1.95E+07,23.96,23.96,23.96,23.96
1.95E+07,24.12,24.12,24.12,24.12
1.95E+07,24.09,24.09,24.09,24.09
1.95E+07,24.19,24.19,24.19,24.19
1.95E+07,24.21,24.21,24.21,24.21
1.95E+07,24.14,24.14,24.14,24.14
1.95E+07,24.14,24.14,24.14,24.14
1.95E+07,24.24,24.24,24.24,24.24
1.95E+07,24.31,24.31,24.31,24.31
1.95E+07,24.36,24.36,24.36,24.36
1.95E+07,24.38,24.38,24.38,24.38
1.95E+07,24.51,24.51,24.51,24.51
1.95E+07,24.5,24.5,24.5,24.5
1.95E+07,24.43,24.43,24.43,24.43
1.95E+07,24.41,24.41,24.41,24.41
1.95E+07,24.17,24.17,24.17,24.17
1.95E+07,24.08,24.08,24.08,24.08
1.95E+07,24.15,24.15,24.15,24.15
1.95E+07,24.18,24.18,24.18,24.18
1.95E+07,24.35,24.35,24.35,24.35
1.95E+07,24.22,24.22,24.22,24.22
1.95E+07,24.16,24.16,24.16,24.16
1.95E+07,24.19,24.19,24.19,24.19
1.95E+07,24.23,24.23,24.23,24.23
1.95E+07,24.23,24.23,24.23,24.23
1.95E+07,24.07,24.07,24.07,24.07
1.95E+07,24.11,24.11,24.11,24.11
1.95E+07,24.26,24.26,24.26,24.26
1.95E+07,24.49,24.49,24.49,24.49
1.95E+07,24.75,24.75,24.75,24.75
1.95E+07,24.84,24.84,24.84,24.84
1.95E+07,24.78,24.78,24.78,24.78
1.95E+07,24.68,24.68,24.68,24.68
1.95E+07,24.8,24.8,24.8,24.8
1.95E+07,24.78,24.78,24.78,24.78
1.95E+07,24.75,24.75,24.75,24.75
1.95E+07,24.72,24.72,24.72,24.72
1.95E+07,24.78,24.78,24.78,24.78
1.95E+07,24.73,24.73,24.73,24.73
1.95E+07,24.62,24.62,24.62,24.62
1.95E+07,24.56,24.56,24.56,24.56
1.95E+07,24.46,24.46,24.46,24.46
1.95E+07,24.31,24.31,24.31,24.31
1.95E+07,24.29,24.29,24.29,24.29
1.95E+07,24.35,24.35,24.35,24.35
1.95E+07,24.09,24.09,24.09,24.09
1.95E+07,23.93,23.93,23.93,23.93
1.95E+07,23.86,23.86,23.86,23.86
1.95E+07,23.79,23.79,23.79,23.79
1.95E+07,23.74,23.74,23.74,23.74
1.95E+07,23.32,23.32,23.32,23.32
1.95E+07,23.42,23.42,23.42,23.42
1.95E+07,23.56,23.56,23.56,23.56
1.95E+07,23.51,23.51,23.51,23.51
1.95E+07,23.57,23.57,23.57,23.57
1.95E+07,23.61,23.61,23.61,23.61
1.95E+07,23.65,23.65,23.65,23.65
1.95E+07,23.41,23.41,23.41,23.41
1.95E+07,23.14,23.14,23.14,23.14
1.95E+07,22.71,22.71,22.71,22.71
1.95E+07,22.9,22.9,22.9,22.9
1.95E+07,23.01,23.01,23.01,23.01
1.95E+07,23.07,23.07,23.07,23.07
1.95E+07,23.95,23.95,23.95,23.95
1.95E+07,22.88,22.88,22.88,22.88
1.95E+07,23.2,23.2,23.2,23.2
1.95E+07,23.23,23.23,23.23,23.23
1.95E+07,23.24,23.24,23.24,23.24
1.95E+07,23.3,23.3,23.3,23.3
1.95E+07,23.45,23.45,23.45,23.45
1.95E+07,23.49,23.49,23.49,23.49
1.95E+07,23.35,23.35,23.35,23.35
1.95E+07,23.49,23.49,23.49,23.49
1.95E+07,23.59,23.59,23.59,23.59
1.95E+07,23.48,23.48,23.48,23.48
1.95E+07,23.39,23.39,23.39,23.39
1.95E+07,23.58,23.58,23.58,23.58
1.95E+07,23.62,23.62,23.62,23.62
1.95E+07,23.66,23.66,23.66,23.66
1.95E+07,23.57,23.57,23.57,23.57
1.95E+07,23.68,23.68,23.68,23.68
1.95E+07,23.95,23.95,23.95,23.95
1.95E+07,24.14,24.14,24.14,24.14
1.95E+07,24.16,24.16,24.16,24.16
1.95E+07,24.17,24.17,24.17,24.17
1.95E+07,24.19,24.19,24.19,24.19
1.95E+07,24.3,24.3,24.3,24.3
1.95E+07,24.35,24.35,24.35,24.35
1.95E+07,24.31,24.31,24.31,24.31
1.95E+07,24.26,24.26,24.26,24.26
1.95E+07,24.29,24.29,24.29,24.29
1.95E+07,24.58,24.58,24.58,24.58
1.95E+07,24.54,24.54,24.54,24.54
1.95E+07,24.66,24.66,24.66,24.66
1.95E+07,24.51,24.51,24.51,24.51
1.95E+07,24.64,24.64,24.64,24.64
1.95E+07,24.61,24.61,24.61,24.61
1.95E+07,24.66,24.66,24.66,24.66
1.95E+07,24.37,24.37,24.37,24.37
1.95E+07,24.46,24.46,24.46,24.46
1.95E+07,24.54,24.54,24.54,24.54
1.95E+07,24.38,24.38,24.38,24.38
1.95E+07,24.25,24.25,24.25,24.25
1.95E+07,24.29,24.29,24.29,24.29
1.95E+07,24.4,24.4,24.4,24.4
1.95E+07,24.44,24.44,24.44,24.44
1.95E+07,24.36,24.36,24.36,24.36
1.95E+07,24.5,24.5,24.5,24.5
1.95E+07,24.52,24.52,24.52,24.52
1.95E+07,24.66,24.66,24.66,24.66
1.95E+07,24.76,24.76,24.76,24.76
1.95E+07,24.78,24.78,24.78,24.78
1.95E+07,24.95,24.95,24.95,24.95
1.95E+07,24.97,24.97,24.97,24.97
1.95E+07,24.98,24.98,24.98,24.98
1.95E+07,24.95,24.95,24.95,24.95
1.95E+07,24.87,24.87,24.87,24.87
1.95E+07,24.84,24.84,24.84,24.84
1.95E+07,24.78,24.78,24.78,24.78
1.95E+07,24.76,24.76,24.76,24.76
1.95E+07,24.69,24.69,24.69,24.69
1.95E+07,24.71,24.71,24.71,24.71
1.95E+07,24.96,24.96,24.96,24.96
1.95E+07,24.94,24.94,24.94,24.94
1.95E+07,24.99,24.99,24.99,24.99
1.95E+07,24.95,24.95,24.95,24.95
1.95E+07,24.76,24.76,24.76,24.76
1.95E+07,24.69,24.69,24.69,24.69
1.95E+07,24.8,24.8,24.8,24.8
1.95E+07,24.71,24.71,24.71,24.71
1.95E+07,24.55,24.55,24.55,24.55
1.95E+07,24.76,24.76,24.76,24.76
1.95E+07,24.81,24.81,24.81,24.81
1.95E+07,24.95,24.95,24.95,24.95
1.95E+07,25.1,25.1,25.1,25.1
1.95E+07,25.14,25.14,25.14,25.14
1.95E+07,25.06,25.06,25.06,25.06
1.95E+07,24.93,24.93,24.93,24.93
1.95E+07,24.8,24.8,24.8,24.8
1.95E+07,24.93,24.93,24.93,24.93
1.95E+07,25.07,25.07,25.07,25.07
1.95E+07,25.19,25.19,25.19,25.19
1.95E+07,25.43,25.43,25.43,25.43
1.95E+07,25.43,25.43,25.43,25.43
1.95E+07,25.68,25.68,25.68,25.68
1.95E+07,25.75,25.75,25.75,25.75
1.95E+07,25.79,25.79,25.79,25.79
1.95E+07,25.85,25.85,25.85,25.85
1.95E+07,25.93,25.93,25.93,25.93
1.95E+07,26.09,26.09,26.09,26.09
1.95E+07,26.01,26.01,26.01,26.01
1.95E+07,26.02,26.02,26.02,26.02
1.95E+07,26.08,26.08,26.08,26.08
1.95E+07,25.99,25.99,25.99,25.99
1.95E+07,25.92,25.92,25.92,25.92
1.95E+07,26.01,26.01,26.01,26.01
1.95E+07,26.2,26.2,26.2,26.2
1.95E+07,26.3,26.3,26.3,26.3
1.95E+07,26.23,26.23,26.23,26.23
1.95E+07,26.17,26.17,26.17,26.17
1.95E+07,26.14,26.14,26.14,26.14
1.95E+07,26.06,26.06,26.06,26.06
1.95E+07,26.12,26.12,26.12,26.12
1.95E+07,26.04,26.04,26.04,26.04
1.95E+07,25.81,25.81,25.81,25.81
1.95E+07,25.86,25.86,25.86,25.86
1.95E+07,25.96,25.96,25.96,25.96
1.95E+07,25.92,25.92,25.92,25.92
1.95E+07,25.83,25.83,25.83,25.83
1.95E+07,25.83,25.83,25.83,25.83
1.95E+07,25.91,25.91,25.91,25.91
1.95E+07,26.15,26.15,26.15,26.15
1.95E+07,26.25,26.25,26.25,26.25
1.95E+07,26.32,26.32,26.32,26.32
1.95E+07,26.32,26.32,26.32,26.32
1.95E+07,26.41,26.41,26.41,26.41
1.95E+07,26.52,26.52,26.52,26.52
1.95E+07,26.45,26.45,26.45,26.45
1.95E+07,26.51,26.51,26.51,26.51
1.95E+07,26.57,26.57,26.57,26.57
1.95E+07,26.69,26.69,26.69,26.69
1.95E+07,26.69,26.69,26.69,26.69
1.95E+07,26.57,26.57,26.57,26.57
1.95E+07,26.56,26.56,26.56,26.56
1.95E+07,26.62,26.62,26.62,26.62
1.95E+07,26.73,26.73,26.73,26.73
1.95E+07,26.81,26.81,26.81,26.81
1.95E+07,26.79,26.79,26.79,26.79
1.95E+07,26.6,26.6,26.6,26.6
1.95E+07,26.47,26.47,26.47,26.47
1.95E+07,26.42,26.42,26.42,26.42
1.95E+07,26.56,26.56,26.56,26.56
1.95E+07,26.66,26.66,26.66,26.66
1.95E+07,26.69,26.69,26.69,26.69
1.95E+07,26.94,26.94,26.94,26.94
1.95E+07,27.17,27.17,27.17,27.17
1.95E+07,27.21,27.21,27.21,27.21
1.95E+07,27.26,27.26,27.26,27.26
1.95E+07,27.01,27.01,27.01,27.01
1.95E+07,27.11,27.11,27.11,27.11
1.95E+07,27.38,27.38,27.38,27.38
1.95E+07,27.58,27.58,27.58,27.58
1.95E+07,27.57,27.57,27.57,27.57
1.95E+07,27.64,27.64,27.64,27.64
1.95E+07,27.85,27.85,27.85,27.85
1.95E+07,27.94,27.94,27.94,27.94
1.95E+07,27.76,27.76,27.76,27.76
1.95E+07,27.75,27.75,27.75,27.75
1.95E+07,27.64,27.64,27.64,27.64
1.95E+07,27.68,27.68,27.68,27.68
1.95E+07,27.78,27.78,27.78,27.78
1.95E+07,27.88,27.88,27.88,27.88
1.95E+07,27.76,27.76,27.76,27.76
1.95E+07,27.76,27.76,27.76,27.76
1.95E+07,28.18,28.18,28.18,28.18
1.95E+07,28.26,28.26,28.26,28.26
1.95E+07,28.21,28.21,28.21,28.21
1.95E+07,28.28,28.28,28.28,28.28
1.95E+07,28.29,28.29,28.29,28.29
1.95E+07,28.51,28.51,28.51,28.51
1.95E+07,28.65,28.65,28.65,28.65
1.95E+07,28.62,28.62,28.62,28.62
1.95E+07,28.49,28.49,28.49,28.49
1.95E+07,28.72,28.72,28.72,28.72
1.95E+07,28.56,28.56,28.56,28.56
1.95E+07,28.8,28.8,28.8,28.8
1.95E+07,28.84,28.84,28.84,28.84
1.95E+07,28.85,28.85,28.85,28.85
1.95E+07,28.72,28.72,28.72,28.72
1.95E+07,28.82,28.82,28.82,28.82
1.95E+07,28.99,28.99,28.99,28.99
1.95E+07,29,29,29,29
1.95E+07,28.93,28.93,28.93,28.93
1.95E+07,29.17,29.17,29.17,29.17
1.95E+07,29.05,29.05,29.05,29.05
1.95E+07,29.19,29.19,29.19,29.19
1.95E+07,29.19,29.19,29.19,29.19
1.95E+07,29.16,29.16,29.16,29.16
1.95E+07,29.15,29.15,29.15,29.15
1.95E+07,29.1,29.1,29.1,29.1
1.95E+07,28.99,28.99,28.99,28.99
1.95E+07,28.34,28.34,28.34,28.34
1.95E+07,28.15,28.15,28.15,28.15
1.95E+07,28.34,28.34,28.34,28.34
1.95E+07,28.58,28.58,28.58,28.58
1.95E+07,28.62,28.62,28.62,28.62
1.95E+07,28.83,28.83,28.83,28.83
1.95E+07,29.04,29.04,29.04,29.04
1.95E+07,28.96,28.96,28.96,28.96
1.95E+07,29.04,29.04,29.04,29.04
1.95E+07,29.06,29.06,29.06,29.06
1.95E+07,29.08,29.08,29.08,29.08
1.95E+07,29.13,29.13,29.13,29.13
1.95E+07,29.26,29.26,29.26,29.26
1.95E+07,29.2,29.2,29.2,29.2
1.95E+07,29.28,29.28,29.28,29.28
1.95E+07,29.43,29.43,29.43,29.43
1.95E+07,29.21,29.21,29.21,29.21
1.95E+07,29.21,29.21,29.21,29.21
1.95E+07,29.59,29.59,29.59,29.59
1.95E+07,29.92,29.92,29.92,29.92
1.95E+07,29.94,29.94,29.94,29.94
1.95E+07,29.94,29.94,29.94,29.94
1.95E+07,30.14,30.14,30.14,30.14
1.95E+07,30.12,30.12,30.12,30.12
1.95E+07,30.02,30.02,30.02,30.02
1.95E+07,30.09,30.09,30.09,30.09
1.95E+07,30.19,30.19,30.19,30.19
1.95E+07,30.06,30.06,30.06,30.06
1.95E+07,29.98,29.98,29.98,29.98
1.95E+07,29.84,29.84,29.84,29.84
1.95E+07,30.03,30.03,30.03,30.03
1.95E+07,30.27,30.27,30.27,30.27
1.95E+07,30.31,30.31,30.31,30.31
1.95E+07,30.34,30.34,30.34,30.34
1.95E+07,30.52,30.52,30.52,30.52
1.95E+07,30.58,30.58,30.58,30.58
1.95E+07,30.69,30.69,30.69,30.69
1.95E+07,30.88,30.88,30.88,30.88
1.95E+07,30.99,30.99,30.99,30.99
1.95E+07,30.93,30.93,30.93,30.93
1.95E+07,30.9,30.9,30.9,30.9
1.95E+07,30.77,30.77,30.77,30.77
1.95E+07,30.38,30.38,30.38,30.38
1.95E+07,30.12,30.12,30.12,30.12
1.95E+07,30.37,30.37,30.37,30.37
1.95E+07,30.72,30.72,30.72,30.72
1.95E+07,30.59,30.59,30.59,30.59
1.95E+07,30.72,30.72,30.72,30.72
1.95E+07,31.05,31.05,31.05,31.05
1.95E+07,31.12,31.12,31.12,31.12
1.95E+07,31.09,31.09,31.09,31.09
1.95E+07,31.16,31.16,31.16,31.16
1.95E+07,31.21,31.21,31.21,31.21
1.95E+07,31,31,31,31
1.95E+07,30.87,30.87,30.87,30.87
1.95E+07,30.65,30.65,30.65,30.65
1.95E+07,30.57,30.57,30.57,30.57
1.95E+07,30.66,30.66,30.66,30.66
1.95E+07,30.35,30.35,30.35,30.35
1.95E+07,29.83,29.83,29.83,29.83
1.95E+07,30.04,30.04,30.04,30.04
1.95E+07,30.27,30.27,30.27,30.27
1.95E+07,30.5,30.5,30.5,30.5
1.95E+07,30.66,30.66,30.66,30.66
1.95E+07,30.68,30.68,30.68,30.68
1.95E+07,30.73,30.73,30.73,30.73
1.95E+07,30.84,30.84,30.84,30.84
1.95E+07,31.12,31.12,31.12,31.12
1.95E+07,31.28,31.28,31.28,31.28
1.95E+07,31.29,31.29,31.29,31.29
1.95E+07,31.46,31.46,31.46,31.46
1.95E+07,31.71,31.71,31.71,31.71
1.95E+07,31.57,31.57,31.57,31.57
1.95E+07,31.79,31.79,31.79,31.79
1.95E+07,32,32,32,32
1.95E+07,32.18,32.18,32.18,32.18
1.95E+07,32.4,32.4,32.4,32.4
1.95E+07,32.53,32.53,32.53,32.53
1.95E+07,32.69,32.69,32.69,32.69
1.95E+07,32.5,32.5,32.5,32.5
1.95E+07,32.31,32.31,32.31,32.31
1.95E+07,32.29,32.29,32.29,32.29
1.95E+07,32.47,32.47,32.47,32.47
1.95E+07,32.63,32.63,32.63,32.63
1.95E+07,32.76,32.76,32.76,32.76
1.95E+07,32.69,32.69,32.69,32.69
1.95E+07,32.67,32.67,32.67,32.67
1.95E+07,32.41,32.41,32.41,32.41
1.95E+07,32.28,32.28,32.28,32.28
1.95E+07,32.27,32.27,32.27,32.27
1.95E+07,31.88,31.88,31.88,31.88
1.95E+07,31.71,31.71,31.71,31.71
1.95E+07,31.83,31.83,31.83,31.83
1.95E+07,31.91,31.91,31.91,31.91
1.95E+07,32.17,32.17,32.17,32.17
1.95E+07,32.13,32.13,32.13,32.13
1.95E+07,32.13,32.13,32.13,32.13
1.95E+07,31.96,31.96,31.96,31.96
1.95E+07,31.94,31.94,31.94,31.94
1.95E+07,32.02,32.02,32.02,32.02
1.95E+07,31.88,31.88,31.88,31.88
1.95E+07,31.68,31.68,31.68,31.68
1.95E+07,31.79,31.79,31.79,31.79
1.95E+07,32.44,32.44,32.44,32.44
1.95E+07,32.82,32.82,32.82,32.82
1.95E+07,32.71,32.71,32.71,32.71
1.95E+07,33.02,33.02,33.02,33.02
1.95E+07,33.15,33.15,33.15,33.15
